case,ci95,cumulative_reward,data_type,episode,mean,n_episodes,nominal_abs_reward_sum,nominal_cumulative_reward,normalized_variation,parameter,parameter_value,reward_value,scaling,seed,standard_deviation,x_name,x_value
,,,coordination_curve,,,,,,,w_coord,,-8.266116307011075,1.0,,,tgo_mismatch,2.870179273267734
,,,coordination_curve,,,,,,,w_coord,,-8.339920916895101,1.0,,,tgo_mismatch,2.89580587392191
,,,coordination_curve,,,,,,,w_coord,,-8.413725526779128,1.0,,,tgo_mismatch,2.9214324745760862
,,,coordination_curve,,,,,,,w_coord,,-8.487530136663155,1.0,,,tgo_mismatch,2.9470590752302623
,,,coordination_curve,,,,,,,w_coord,,-8.561334746547182,1.0,,,tgo_mismatch,2.9726856758844384
,,,coordination_curve,,,,,,,w_coord,,-8.63513935643121,1.0,,,tgo_mismatch,2.998312276538615
,,,coordination_curve,,,,,,,w_coord,,-8.708943966315237,1.0,,,tgo_mismatch,3.023938877192791
,,,coordination_curve,,,,,,,w_coord,,-8.782748576199266,1.0,,,tgo_mismatch,3.049565477846967
,,,coordination_curve,,,,,,,w_coord,,-8.856553186083293,1.0,,,tgo_mismatch,3.0751920785011433
,,,coordination_curve,,,,,,,w_coord,,-8.930357795967321,1.0,,,tgo_mismatch,3.10081867915532
,,,coordination_curve,,,,,,,w_coord,,-9.004162405851348,1.0,,,tgo_mismatch,3.126445279809496
,,,coordination_curve,,,,,,,w_coord,,-9.077967015735375,1.0,,,tgo_mismatch,3.152071880463672
,,,coordination_curve,,,,,,,w_coord,,-9.151771625619402,1.0,,,tgo_mismatch,3.177698481117848
,,,coordination_curve,,,,,,,w_coord,,-9.22557623550343,1.0,,,tgo_mismatch,3.2033250817720242
,,,coordination_curve,,,,,,,w_coord,,-9.299380845387457,1.0,,,tgo_mismatch,3.228951682426201
,,,coordination_curve,,,,,,,w_coord,,-9.373185455271486,1.0,,,tgo_mismatch,3.254578283080377
,,,coordination_curve,,,,,,,w_coord,,-9.446990065155513,1.0,,,tgo_mismatch,3.280204883734553
,,,coordination_curve,,,,,,,w_coord,,-9.52079467503954,1.0,,,tgo_mismatch,3.305831484388729
,,,coordination_curve,,,,,,,w_coord,,-9.594599284923566,1.0,,,tgo_mismatch,3.331458085042905
,,,coordination_curve,,,,,,,w_coord,,-9.668403894807595,1.0,,,tgo_mismatch,3.3570846856970817
,,,coordination_curve,,,,,,,w_coord,,-9.742208504691622,1.0,,,tgo_mismatch,3.382711286351258
,,,coordination_curve,,,,,,,w_coord,,-9.81601311457565,1.0,,,tgo_mismatch,3.408337887005434
,,,coordination_curve,,,,,,,w_coord,,-9.889817724459677,1.0,,,tgo_mismatch,3.43396448765961
,,,coordination_curve,,,,,,,w_coord,,-9.963622334343704,1.0,,,tgo_mismatch,3.459591088313786
,,,coordination_curve,,,,,,,w_coord,,-10.037426944227732,1.0,,,tgo_mismatch,3.4852176889679627
,,,coordination_curve,,,,,,,w_coord,,-10.11123155411176,1.0,,,tgo_mismatch,3.510844289622139
,,,coordination_curve,,,,,,,w_coord,,-10.185036163995786,1.0,,,tgo_mismatch,3.536470890276315
,,,coordination_curve,,,,,,,w_coord,,-10.258840773879813,1.0,,,tgo_mismatch,3.562097490930491
,,,coordination_curve,,,,,,,w_coord,,-10.332645383763841,1.0,,,tgo_mismatch,3.5877240915846675
,,,coordination_curve,,,,,,,w_coord,,-10.40644999364787,1.0,,,tgo_mismatch,3.6133506922388436
,,,coordination_curve,,,,,,,w_coord,,-10.480254603531897,1.0,,,tgo_mismatch,3.6389772928930197
,,,coordination_curve,,,,,,,w_coord,,-10.554059213415924,1.0,,,tgo_mismatch,3.664603893547196
,,,coordination_curve,,,,,,,w_coord,,-10.62786382329995,1.0,,,tgo_mismatch,3.690230494201372
,,,coordination_curve,,,,,,,w_coord,,-10.701668433183979,1.0,,,tgo_mismatch,3.7158570948555485
,,,coordination_curve,,,,,,,w_coord,,-10.775473043068006,1.0,,,tgo_mismatch,3.7414836955097246
,,,coordination_curve,,,,,,,w_coord,,-10.849277652952033,1.0,,,tgo_mismatch,3.7671102961639007
,,,coordination_curve,,,,,,,w_coord,,-10.923082262836061,1.0,,,tgo_mismatch,3.792736896818077
,,,coordination_curve,,,,,,,w_coord,,-10.996886872720088,1.0,,,tgo_mismatch,3.818363497472253
,,,coordination_curve,,,,,,,w_coord,,-11.070691482604117,1.0,,,tgo_mismatch,3.8439900981264294
,,,coordination_curve,,,,,,,w_coord,,-11.144496092488144,1.0,,,tgo_mismatch,3.8696166987806055
,,,coordination_curve,,,,,,,w_coord,,-11.21830070237217,1.0,,,tgo_mismatch,3.8952432994347816
,,,coordination_curve,,,,,,,w_coord,,-11.292105312256197,1.0,,,tgo_mismatch,3.9208699000889577
,,,coordination_curve,,,,,,,w_coord,,-11.365909922140226,1.0,,,tgo_mismatch,3.946496500743134
,,,coordination_curve,,,,,,,w_coord,,-11.439714532024254,1.0,,,tgo_mismatch,3.9721231013973104
,,,coordination_curve,,,,,,,w_coord,,-11.513519141908281,1.0,,,tgo_mismatch,3.9977497020514865
,,,coordination_curve,,,,,,,w_coord,,-11.58732375179231,1.0,,,tgo_mismatch,4.023376302705663
,,,coordination_curve,,,,,,,w_coord,,-11.661128361676337,1.0,,,tgo_mismatch,4.049002903359839
,,,coordination_curve,,,,,,,w_coord,,-11.734932971560363,1.0,,,tgo_mismatch,4.074629504014015
,,,coordination_curve,,,,,,,w_coord,,-11.80873758144439,1.0,,,tgo_mismatch,4.100256104668191
,,,coordination_curve,,,,,,,w_coord,,-11.882542191328417,1.0,,,tgo_mismatch,4.1258827053223674
,,,coordination_curve,,,,,,,w_coord,,-11.956346801212446,1.0,,,tgo_mismatch,4.1515093059765436
,,,coordination_curve,,,,,,,w_coord,,-12.030151411096472,1.0,,,tgo_mismatch,4.17713590663072
,,,coordination_curve,,,,,,,w_coord,,-12.1039560209805,1.0,,,tgo_mismatch,4.202762507284896
,,,coordination_curve,,,,,,,w_coord,,-12.177760630864526,1.0,,,tgo_mismatch,4.228389107939072
,,,coordination_curve,,,,,,,w_coord,,-12.251565240748556,1.0,,,tgo_mismatch,4.254015708593249
,,,coordination_curve,,,,,,,w_coord,,-12.325369850632583,1.0,,,tgo_mismatch,4.279642309247425
,,,coordination_curve,,,,,,,w_coord,,-12.39917446051661,1.0,,,tgo_mismatch,4.305268909901601
,,,coordination_curve,,,,,,,w_coord,,-12.472979070400637,1.0,,,tgo_mismatch,4.330895510555777
,,,coordination_curve,,,,,,,w_coord,,-12.546783680284666,1.0,,,tgo_mismatch,4.356522111209953
,,,coordination_curve,,,,,,,w_coord,,-12.620588290168692,1.0,,,tgo_mismatch,4.382148711864129
,,,coordination_curve,,,,,,,w_coord,,-12.69439290005272,1.0,,,tgo_mismatch,4.4077753125183055
,,,coordination_curve,,,,,,,w_coord,,-12.768197509936746,1.0,,,tgo_mismatch,4.433401913172482
,,,coordination_curve,,,,,,,w_coord,,-12.842002119820773,1.0,,,tgo_mismatch,4.459028513826658
,,,coordination_curve,,,,,,,w_coord,,-12.915806729704801,1.0,,,tgo_mismatch,4.484655114480834
,,,coordination_curve,,,,,,,w_coord,,-12.98961133958883,1.0,,,tgo_mismatch,4.510281715135011
,,,coordination_curve,,,,,,,w_coord,,-13.063415949472857,1.0,,,tgo_mismatch,4.535908315789187
,,,coordination_curve,,,,,,,w_coord,,-13.137220559356885,1.0,,,tgo_mismatch,4.561534916443363
,,,coordination_curve,,,,,,,w_coord,,-13.211025169240912,1.0,,,tgo_mismatch,4.587161517097539
,,,coordination_curve,,,,,,,w_coord,,-13.284829779124939,1.0,,,tgo_mismatch,4.612788117751715
,,,coordination_curve,,,,,,,w_coord,,-13.358634389008966,1.0,,,tgo_mismatch,4.638414718405891
,,,coordination_curve,,,,,,,w_coord,,-13.432438998892993,1.0,,,tgo_mismatch,4.664041319060067
,,,coordination_curve,,,,,,,w_coord,,-13.506243608777021,1.0,,,tgo_mismatch,4.6896679197142435
,,,coordination_curve,,,,,,,w_coord,,-13.580048218661048,1.0,,,tgo_mismatch,4.71529452036842
,,,coordination_curve,,,,,,,w_coord,,-13.653852828545078,1.0,,,tgo_mismatch,4.7409211210225966
,,,coordination_curve,,,,,,,w_coord,,-13.727657438429105,1.0,,,tgo_mismatch,4.766547721676773
,,,coordination_curve,,,,,,,w_coord,,-13.801462048313132,1.0,,,tgo_mismatch,4.792174322330949
,,,coordination_curve,,,,,,,w_coord,,-13.875266658197159,1.0,,,tgo_mismatch,4.817800922985125
,,,coordination_curve,,,,,,,w_coord,,-13.949071268081186,1.0,,,tgo_mismatch,4.843427523639301
,,,coordination_curve,,,,,,,w_coord,,-14.022875877965214,1.0,,,tgo_mismatch,4.869054124293477
,,,coordination_curve,,,,,,,w_coord,,-14.096680487849241,1.0,,,tgo_mismatch,4.894680724947653
,,,coordination_curve,,,,,,,w_coord,,-14.170485097733268,1.0,,,tgo_mismatch,4.920307325601829
,,,coordination_curve,,,,,,,w_coord,,-14.244289707617295,1.0,,,tgo_mismatch,4.945933926256005
,,,coordination_curve,,,,,,,w_coord,,-14.318094317501322,1.0,,,tgo_mismatch,4.9715605269101815
,,,coordination_curve,,,,,,,w_coord,,-14.391898927385352,1.0,,,tgo_mismatch,4.9971871275643585
,,,coordination_curve,,,,,,,w_coord,,-14.465703537269379,1.0,,,tgo_mismatch,5.022813728218535
,,,coordination_curve,,,,,,,w_coord,,-14.539508147153406,1.0,,,tgo_mismatch,5.048440328872711
,,,coordination_curve,,,,,,,w_coord,,-14.613312757037434,1.0,,,tgo_mismatch,5.074066929526887
,,,coordination_curve,,,,,,,w_coord,,-14.687117366921461,1.0,,,tgo_mismatch,5.099693530181063
,,,coordination_curve,,,,,,,w_coord,,-14.760921976805488,1.0,,,tgo_mismatch,5.125320130835239
,,,coordination_curve,,,,,,,w_coord,,-14.834726586689515,1.0,,,tgo_mismatch,5.150946731489415
,,,coordination_curve,,,,,,,w_coord,,-14.908531196573541,1.0,,,tgo_mismatch,5.176573332143591
,,,coordination_curve,,,,,,,w_coord,,-14.98233580645757,1.0,,,tgo_mismatch,5.202199932797767
,,,coordination_curve,,,,,,,w_coord,,-15.056140416341599,1.0,,,tgo_mismatch,5.227826533451944
,,,coordination_curve,,,,,,,w_coord,,-15.129945026225625,1.0,,,tgo_mismatch,5.25345313410612
,,,coordination_curve,,,,,,,w_coord,,-15.203749636109654,1.0,,,tgo_mismatch,5.2790797347602965
,,,coordination_curve,,,,,,,w_coord,,-15.27755424599368,1.0,,,tgo_mismatch,5.304706335414473
,,,coordination_curve,,,,,,,w_coord,,-15.351358855877708,1.0,,,tgo_mismatch,5.330332936068649
,,,coordination_curve,,,,,,,w_coord,,-15.425163465761734,1.0,,,tgo_mismatch,5.355959536722825
,,,coordination_curve,,,,,,,w_coord,,-15.498968075645761,1.0,,,tgo_mismatch,5.381586137377001
,,,coordination_curve,,,,,,,w_coord,,-15.57277268552979,1.0,,,tgo_mismatch,5.407212738031177
,,,coordination_curve,,,,,,,w_coord,,-15.646577295413817,1.0,,,tgo_mismatch,5.432839338685353
,,,coordination_curve,,,,,,,w_coord,,-15.720381905297844,1.0,,,tgo_mismatch,5.458465939339529
,,,coordination_curve,,,,,,,w_coord,,-15.794186515181874,1.0,,,tgo_mismatch,5.484092539993706
,,,coordination_curve,,,,,,,w_coord,,-15.8679911250659,1.0,,,tgo_mismatch,5.509719140647882
,,,coordination_curve,,,,,,,w_coord,,-15.941795734949928,1.0,,,tgo_mismatch,5.535345741302058
,,,coordination_curve,,,,,,,w_coord,,-16.015600344833956,1.0,,,tgo_mismatch,5.5609723419562345
,,,coordination_curve,,,,,,,w_coord,,-16.08940495471798,1.0,,,tgo_mismatch,5.586598942610411
,,,coordination_curve,,,,,,,w_coord,,-16.16320956460201,1.0,,,tgo_mismatch,5.612225543264587
,,,coordination_curve,,,,,,,w_coord,,-16.237014174486035,1.0,,,tgo_mismatch,5.637852143918763
,,,coordination_curve,,,,,,,w_coord,,-16.310818784370063,1.0,,,tgo_mismatch,5.663478744572939
,,,coordination_curve,,,,,,,w_coord,,-16.384623394254092,1.0,,,tgo_mismatch,5.689105345227115
,,,coordination_curve,,,,,,,w_coord,,-16.45842800413812,1.0,,,tgo_mismatch,5.714731945881292
,,,coordination_curve,,,,,,,w_coord,,-16.53223261402215,1.0,,,tgo_mismatch,5.740358546535468
,,,coordination_curve,,,,,,,w_coord,,-16.606037223906174,1.0,,,tgo_mismatch,5.765985147189644
,,,coordination_curve,,,,,,,w_coord,,-16.679841833790203,1.0,,,tgo_mismatch,5.79161174784382
,,,coordination_curve,,,,,,,w_coord,,-16.753646443674228,1.0,,,tgo_mismatch,5.817238348497996
,,,coordination_curve,,,,,,,w_coord,,-16.827451053558256,1.0,,,tgo_mismatch,5.8428649491521725
,,,coordination_curve,,,,,,,w_coord,,-16.901255663442285,1.0,,,tgo_mismatch,5.868491549806349
,,,coordination_curve,,,,,,,w_coord,,-16.97506027332631,1.0,,,tgo_mismatch,5.894118150460525
,,,coordination_curve,,,,,,,w_coord,,-17.04886488321034,1.0,,,tgo_mismatch,5.919744751114701
,,,coordination_curve,,,,,,,w_coord,,-17.122669493094364,1.0,,,tgo_mismatch,5.945371351768877
,,,coordination_curve,,,,,,,w_coord,,-17.196474102978396,1.0,,,tgo_mismatch,5.970997952423054
,,,coordination_curve,,,,,,,w_coord,,-17.27027871286242,1.0,,,tgo_mismatch,5.99662455307723
,,,coordination_curve,,,,,,,w_coord,,-17.34408332274645,1.0,,,tgo_mismatch,6.022251153731406
,,,coordination_curve,,,,,,,w_coord,,-17.417887932630475,1.0,,,tgo_mismatch,6.047877754385582
,,,coordination_curve,,,,,,,w_coord,,-17.491692542514503,1.0,,,tgo_mismatch,6.073504355039758
,,,coordination_curve,,,,,,,w_coord,,-17.56549715239853,1.0,,,tgo_mismatch,6.099130955693934
,,,coordination_curve,,,,,,,w_coord,,-17.639301762282557,1.0,,,tgo_mismatch,6.1247575563481105
,,,energy_curve,,,,,,,w_energy,,-0.0,1.0,,,control_effort,0.0
,,,energy_curve,,,,,,,w_energy,,-3.8328804585835507e-07,1.0,,,control_effort,0.007665760917167101
,,,energy_curve,,,,,,,w_energy,,-7.665760917167101e-07,1.0,,,control_effort,0.015331521834334201
,,,energy_curve,,,,,,,w_energy,,-1.1498641375750653e-06,1.0,,,control_effort,0.022997282751501303
,,,energy_curve,,,,,,,w_energy,,-1.5331521834334203e-06,1.0,,,control_effort,0.030663043668668403
,,,energy_curve,,,,,,,w_energy,,-1.9164402292917754e-06,1.0,,,control_effort,0.038328804585835506
,,,energy_curve,,,,,,,w_energy,,-2.2997282751501306e-06,1.0,,,control_effort,0.045994565503002606
,,,energy_curve,,,,,,,w_energy,,-2.6830163210084854e-06,1.0,,,control_effort,0.053660326420169706
,,,energy_curve,,,,,,,w_energy,,-3.0663043668668405e-06,1.0,,,control_effort,0.061326087337336806
,,,energy_curve,,,,,,,w_energy,,-3.4495924127251957e-06,1.0,,,control_effort,0.06899184825450391
,,,energy_curve,,,,,,,w_energy,,-3.832880458583551e-06,1.0,,,control_effort,0.07665760917167101
,,,energy_curve,,,,,,,w_energy,,-4.216168504441906e-06,1.0,,,control_effort,0.08432337008883811
,,,energy_curve,,,,,,,w_energy,,-4.599456550300261e-06,1.0,,,control_effort,0.09198913100600521
,,,energy_curve,,,,,,,w_energy,,-4.9827445961586155e-06,1.0,,,control_effort,0.09965489192317231
,,,energy_curve,,,,,,,w_energy,,-5.366032642016971e-06,1.0,,,control_effort,0.10732065284033941
,,,energy_curve,,,,,,,w_energy,,-5.749320687875326e-06,1.0,,,control_effort,0.11498641375750651
,,,energy_curve,,,,,,,w_energy,,-6.132608733733681e-06,1.0,,,control_effort,0.12265217467467361
,,,energy_curve,,,,,,,w_energy,,-6.515896779592036e-06,1.0,,,control_effort,0.1303179355918407
,,,energy_curve,,,,,,,w_energy,,-6.899184825450391e-06,1.0,,,control_effort,0.13798369650900782
,,,energy_curve,,,,,,,w_energy,,-7.282472871308746e-06,1.0,,,control_effort,0.1456494574261749
,,,energy_curve,,,,,,,w_energy,,-7.665760917167102e-06,1.0,,,control_effort,0.15331521834334202
,,,energy_curve,,,,,,,w_energy,,-8.049048963025456e-06,1.0,,,control_effort,0.1609809792605091
,,,energy_curve,,,,,,,w_energy,,-8.432337008883812e-06,1.0,,,control_effort,0.16864674017767622
,,,energy_curve,,,,,,,w_energy,,-8.815625054742166e-06,1.0,,,control_effort,0.1763125010948433
,,,energy_curve,,,,,,,w_energy,,-9.198913100600522e-06,1.0,,,control_effort,0.18397826201201042
,,,energy_curve,,,,,,,w_energy,,-9.582201146458877e-06,1.0,,,control_effort,0.1916440229291775
,,,energy_curve,,,,,,,w_energy,,-9.965489192317231e-06,1.0,,,control_effort,0.19930978384634462
,,,energy_curve,,,,,,,w_energy,,-1.0348777238175585e-05,1.0,,,control_effort,0.2069755447635117
,,,energy_curve,,,,,,,w_energy,,-1.0732065284033941e-05,1.0,,,control_effort,0.21464130568067882
,,,energy_curve,,,,,,,w_energy,,-1.1115353329892296e-05,1.0,,,control_effort,0.2223070665978459
,,,energy_curve,,,,,,,w_energy,,-1.1498641375750652e-05,1.0,,,control_effort,0.22997282751501302
,,,energy_curve,,,,,,,w_energy,,-1.1881929421609006e-05,1.0,,,control_effort,0.2376385884321801
,,,energy_curve,,,,,,,w_energy,,-1.2265217467467362e-05,1.0,,,control_effort,0.24530434934934722
,,,energy_curve,,,,,,,w_energy,,-1.2648505513325718e-05,1.0,,,control_effort,0.25297011026651434
,,,energy_curve,,,,,,,w_energy,,-1.3031793559184072e-05,1.0,,,control_effort,0.2606358711836814
,,,energy_curve,,,,,,,w_energy,,-1.3415081605042427e-05,1.0,,,control_effort,0.2683016321008485
,,,energy_curve,,,,,,,w_energy,,-1.3798369650900783e-05,1.0,,,control_effort,0.27596739301801565
,,,energy_curve,,,,,,,w_energy,,-1.4181657696759137e-05,1.0,,,control_effort,0.28363315393518274
,,,energy_curve,,,,,,,w_energy,,-1.4564945742617491e-05,1.0,,,control_effort,0.2912989148523498
,,,energy_curve,,,,,,,w_energy,,-1.4948233788475846e-05,1.0,,,control_effort,0.2989646757695169
,,,energy_curve,,,,,,,w_energy,,-1.5331521834334204e-05,1.0,,,control_effort,0.30663043668668405
,,,energy_curve,,,,,,,w_energy,,-1.5714809880192558e-05,1.0,,,control_effort,0.31429619760385114
,,,energy_curve,,,,,,,w_energy,,-1.6098097926050912e-05,1.0,,,control_effort,0.3219619585210182
,,,energy_curve,,,,,,,w_energy,,-1.6481385971909266e-05,1.0,,,control_effort,0.3296277194381853
,,,energy_curve,,,,,,,w_energy,,-1.6864674017767624e-05,1.0,,,control_effort,0.33729348035535245
,,,energy_curve,,,,,,,w_energy,,-1.724796206362598e-05,1.0,,,control_effort,0.34495924127251953
,,,energy_curve,,,,,,,w_energy,,-1.7631250109484333e-05,1.0,,,control_effort,0.3526250021896866
,,,energy_curve,,,,,,,w_energy,,-1.8014538155342687e-05,1.0,,,control_effort,0.3602907631068537
,,,energy_curve,,,,,,,w_energy,,-1.8397826201201045e-05,1.0,,,control_effort,0.36795652402402085
,,,energy_curve,,,,,,,w_energy,,-1.87811142470594e-05,1.0,,,control_effort,0.37562228494118793
,,,energy_curve,,,,,,,w_energy,,-1.9164402292917754e-05,1.0,,,control_effort,0.383288045858355
,,,energy_curve,,,,,,,w_energy,,-1.9547690338776108e-05,1.0,,,control_effort,0.39095380677552216
,,,energy_curve,,,,,,,w_energy,,-1.9930978384634462e-05,1.0,,,control_effort,0.39861956769268925
,,,energy_curve,,,,,,,w_energy,,-2.0314266430492817e-05,1.0,,,control_effort,0.40628532860985633
,,,energy_curve,,,,,,,w_energy,,-2.069755447635117e-05,1.0,,,control_effort,0.4139510895270234
,,,energy_curve,,,,,,,w_energy,,-2.108084252220953e-05,1.0,,,control_effort,0.42161685044419056
,,,energy_curve,,,,,,,w_energy,,-2.1464130568067883e-05,1.0,,,control_effort,0.42928261136135765
,,,energy_curve,,,,,,,w_energy,,-2.1847418613926237e-05,1.0,,,control_effort,0.43694837227852473
,,,energy_curve,,,,,,,w_energy,,-2.223070665978459e-05,1.0,,,control_effort,0.4446141331956918
,,,energy_curve,,,,,,,w_energy,,-2.261399470564295e-05,1.0,,,control_effort,0.45227989411285896
,,,energy_curve,,,,,,,w_energy,,-2.2997282751501304e-05,1.0,,,control_effort,0.45994565503002605
,,,energy_curve,,,,,,,w_energy,,-2.3380570797359658e-05,1.0,,,control_effort,0.46761141594719313
,,,energy_curve,,,,,,,w_energy,,-2.3763858843218012e-05,1.0,,,control_effort,0.4752771768643602
,,,energy_curve,,,,,,,w_energy,,-2.414714688907637e-05,1.0,,,control_effort,0.48294293778152736
,,,energy_curve,,,,,,,w_energy,,-2.4530434934934724e-05,1.0,,,control_effort,0.49060869869869445
,,,energy_curve,,,,,,,w_energy,,-2.491372298079308e-05,1.0,,,control_effort,0.49827445961586153
,,,energy_curve,,,,,,,w_energy,,-2.5297011026651436e-05,1.0,,,control_effort,0.5059402205330287
,,,energy_curve,,,,,,,w_energy,,-2.568029907250979e-05,1.0,,,control_effort,0.5136059814501958
,,,energy_curve,,,,,,,w_energy,,-2.6063587118368145e-05,1.0,,,control_effort,0.5212717423673628
,,,energy_curve,,,,,,,w_energy,,-2.64468751642265e-05,1.0,,,control_effort,0.5289375032845299
,,,energy_curve,,,,,,,w_energy,,-2.6830163210084854e-05,1.0,,,control_effort,0.536603264201697
,,,energy_curve,,,,,,,w_energy,,-2.7213451255943208e-05,1.0,,,control_effort,0.5442690251188641
,,,energy_curve,,,,,,,w_energy,,-2.7596739301801566e-05,1.0,,,control_effort,0.5519347860360313
,,,energy_curve,,,,,,,w_energy,,-2.798002734765992e-05,1.0,,,control_effort,0.5596005469531984
,,,energy_curve,,,,,,,w_energy,,-2.8363315393518274e-05,1.0,,,control_effort,0.5672663078703655
,,,energy_curve,,,,,,,w_energy,,-2.874660343937663e-05,1.0,,,control_effort,0.5749320687875326
,,,energy_curve,,,,,,,w_energy,,-2.9129891485234983e-05,1.0,,,control_effort,0.5825978297046996
,,,energy_curve,,,,,,,w_energy,,-2.9513179531093337e-05,1.0,,,control_effort,0.5902635906218667
,,,energy_curve,,,,,,,w_energy,,-2.989646757695169e-05,1.0,,,control_effort,0.5979293515390338
,,,energy_curve,,,,,,,w_energy,,-3.0279755622810046e-05,1.0,,,control_effort,0.6055951124562009
,,,energy_curve,,,,,,,w_energy,,-3.066304366866841e-05,1.0,,,control_effort,0.6132608733733681
,,,energy_curve,,,,,,,w_energy,,-3.104633171452676e-05,1.0,,,control_effort,0.6209266342905352
,,,energy_curve,,,,,,,w_energy,,-3.1429619760385116e-05,1.0,,,control_effort,0.6285923952077023
,,,energy_curve,,,,,,,w_energy,,-3.1812907806243467e-05,1.0,,,control_effort,0.6362581561248694
,,,energy_curve,,,,,,,w_energy,,-3.2196195852101824e-05,1.0,,,control_effort,0.6439239170420364
,,,energy_curve,,,,,,,w_energy,,-3.2579483897960175e-05,1.0,,,control_effort,0.6515896779592035
,,,energy_curve,,,,,,,w_energy,,-3.296277194381853e-05,1.0,,,control_effort,0.6592554388763706
,,,energy_curve,,,,,,,w_energy,,-3.334605998967689e-05,1.0,,,control_effort,0.6669211997935378
,,,energy_curve,,,,,,,w_energy,,-3.372934803553525e-05,1.0,,,control_effort,0.6745869607107049
,,,energy_curve,,,,,,,w_energy,,-3.41126360813936e-05,1.0,,,control_effort,0.682252721627872
,,,energy_curve,,,,,,,w_energy,,-3.449592412725196e-05,1.0,,,control_effort,0.6899184825450391
,,,energy_curve,,,,,,,w_energy,,-3.487921217311031e-05,1.0,,,control_effort,0.6975842434622062
,,,energy_curve,,,,,,,w_energy,,-3.5262500218968666e-05,1.0,,,control_effort,0.7052500043793732
,,,energy_curve,,,,,,,w_energy,,-3.564578826482702e-05,1.0,,,control_effort,0.7129157652965403
,,,energy_curve,,,,,,,w_energy,,-3.6029076310685374e-05,1.0,,,control_effort,0.7205815262137074
,,,energy_curve,,,,,,,w_energy,,-3.641236435654373e-05,1.0,,,control_effort,0.7282472871308746
,,,energy_curve,,,,,,,w_energy,,-3.679565240240209e-05,1.0,,,control_effort,0.7359130480480417
,,,energy_curve,,,,,,,w_energy,,-3.717894044826044e-05,1.0,,,control_effort,0.7435788089652088
,,,energy_curve,,,,,,,w_energy,,-3.75622284941188e-05,1.0,,,control_effort,0.7512445698823759
,,,energy_curve,,,,,,,w_energy,,-3.794551653997715e-05,1.0,,,control_effort,0.758910330799543
,,,energy_curve,,,,,,,w_energy,,-3.832880458583551e-05,1.0,,,control_effort,0.76657609171671
,,,energy_curve,,,,,,,w_energy,,-3.871209263169386e-05,1.0,,,control_effort,0.7742418526338771
,,,energy_curve,,,,,,,w_energy,,-3.9095380677552216e-05,1.0,,,control_effort,0.7819076135510443
,,,energy_curve,,,,,,,w_energy,,-3.9478668723410573e-05,1.0,,,control_effort,0.7895733744682114
,,,energy_curve,,,,,,,w_energy,,-3.9861956769268924e-05,1.0,,,control_effort,0.7972391353853785
,,,energy_curve,,,,,,,w_energy,,-4.024524481512728e-05,1.0,,,control_effort,0.8049048963025456
,,,energy_curve,,,,,,,w_energy,,-4.062853286098563e-05,1.0,,,control_effort,0.8125706572197127
,,,energy_curve,,,,,,,w_energy,,-4.101182090684399e-05,1.0,,,control_effort,0.8202364181368798
,,,energy_curve,,,,,,,w_energy,,-4.139510895270234e-05,1.0,,,control_effort,0.8279021790540468
,,,energy_curve,,,,,,,w_energy,,-4.17783969985607e-05,1.0,,,control_effort,0.8355679399712139
,,,energy_curve,,,,,,,w_energy,,-4.216168504441906e-05,1.0,,,control_effort,0.8432337008883811
,,,energy_curve,,,,,,,w_energy,,-4.2544973090277415e-05,1.0,,,control_effort,0.8508994618055482
,,,energy_curve,,,,,,,w_energy,,-4.2928261136135766e-05,1.0,,,control_effort,0.8585652227227153
,,,energy_curve,,,,,,,w_energy,,-4.3311549181994123e-05,1.0,,,control_effort,0.8662309836398824
,,,energy_curve,,,,,,,w_energy,,-4.3694837227852474e-05,1.0,,,control_effort,0.8738967445570495
,,,energy_curve,,,,,,,w_energy,,-4.407812527371083e-05,1.0,,,control_effort,0.8815625054742166
,,,energy_curve,,,,,,,w_energy,,-4.446141331956918e-05,1.0,,,control_effort,0.8892282663913836
,,,energy_curve,,,,,,,w_energy,,-4.484470136542754e-05,1.0,,,control_effort,0.8968940273085508
,,,energy_curve,,,,,,,w_energy,,-4.52279894112859e-05,1.0,,,control_effort,0.9045597882257179
,,,energy_curve,,,,,,,w_energy,,-4.561127745714425e-05,1.0,,,control_effort,0.912225549142885
,,,energy_curve,,,,,,,w_energy,,-4.599456550300261e-05,1.0,,,control_effort,0.9198913100600521
,,,energy_curve,,,,,,,w_energy,,-4.637785354886096e-05,1.0,,,control_effort,0.9275570709772192
,,,energy_curve,,,,,,,w_energy,,-4.6761141594719316e-05,1.0,,,control_effort,0.9352228318943863
,,,energy_curve,,,,,,,w_energy,,-4.714442964057767e-05,1.0,,,control_effort,0.9428885928115533
,,,energy_curve,,,,,,,w_energy,,-4.7527717686436024e-05,1.0,,,control_effort,0.9505543537287204
,,,energy_curve,,,,,,,w_energy,,-4.791100573229438e-05,1.0,,,control_effort,0.9582201146458876
,,,energy_curve,,,,,,,w_energy,,-4.829429377815274e-05,1.0,,,control_effort,0.9658858755630547
,,,energy_curve,,,,,,,w_energy,,-4.867758182401109e-05,1.0,,,control_effort,0.9735516364802218
,,,energy_curve,,,,,,,w_energy,,-4.906086986986945e-05,1.0,,,control_effort,0.9812173973973889
,,,energy_curve,,,,,,,w_energy,,-4.94441579157278e-05,1.0,,,control_effort,0.988883158314556
