variant,variant_label,case,seed,episode,target_id,assigned_member_count,strict_all_8_groups_complete,arrival_time_mean_s,arrival_time_min_s,arrival_time_max_s,E_co_time_s,E_n_terminal_sample_g,E_miss_m,E_t_s
no_trust,w/o Trust,case1,702,18,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.2767541997109132,1.232445779489925,34.2
no_trust,w/o Trust,case1,702,18,24,2,1,30.375,30.35,30.4,0.02499999999999858,0.1902564971965875,1.849060238219704,30.4
no_trust,w/o Trust,case1,702,18,25,2,1,37.1,37.1,37.1,0.0,0.45608427003984453,1.2729440864611659,37.1
no_trust,w/o Trust,case1,702,18,26,2,1,34.25,34.25,34.25,0.0,0.24418343467452144,1.60379353724473,34.25
no_trust,w/o Trust,case1,702,18,27,2,1,33.4,33.4,33.4,0.0,0.26873403737888457,0.8234002007998795,33.4
no_trust,w/o Trust,case1,702,19,20,3,1,33.36666666666667,33.35,33.4,0.02222222222222096,0.15358283069267245,1.4010008793950366,33.4
no_trust,w/o Trust,case1,702,19,21,3,1,31.75,31.75,31.75,0.0,0.2186784479817274,0.962250503499139,31.75
no_trust,w/o Trust,case1,702,19,22,3,1,37.266666666666666,37.25,37.3,0.02222222222222096,0.25271410522385634,1.9510028228223577,37.3
no_trust,w/o Trust,case1,702,19,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.4088480784118598,0.8889254844117783,34.2
no_trust,w/o Trust,case1,702,19,24,2,1,30.375,30.35,30.4,0.02499999999999858,0.3382697144104494,1.7729365261856245,30.4
no_trust,w/o Trust,case1,702,19,25,2,1,37.1,37.1,37.1,0.0,0.11345045751888533,1.1269917582740563,37.1
no_trust,w/o Trust,case1,702,19,26,2,1,34.25,34.25,34.25,0.0,0.43020413568588334,1.7012942530029032,34.25
no_trust,w/o Trust,case1,702,19,27,2,1,33.4,33.4,33.4,0.0,0.13494407748876863,0.8400019440839042,33.4
no_trust,w/o Trust,case1,702,20,20,3,1,33.36666666666667,33.35,33.4,0.02222222222222096,0.2512482517661,1.561360641583087,33.4
no_trust,w/o Trust,case1,702,20,21,3,1,31.75,31.75,31.75,0.0,0.35800759295290857,1.016719501275632,31.75
no_trust,w/o Trust,case1,702,20,22,3,1,37.266666666666666,37.25,37.3,0.02222222222222096,0.1748002646702639,2.000908548631346,37.3
no_trust,w/o Trust,case1,702,20,23,3,1,34.166666666666664,34.15,34.2,0.022222222222223326,0.3551353634377645,0.9537663349106001,34.2
no_trust,w/o Trust,case1,702,20,24,2,1,30.375,30.35,30.4,0.02499999999999858,0.1391653588025656,1.7669712840806286,30.4
no_trust,w/o Trust,case1,702,20,25,2,1,37.1,37.1,37.1,0.0,0.34502356932282324,1.067001303927281,37.1
no_trust,w/o Trust,case1,702,20,26,2,1,34.225,34.2,34.25,0.02499999999999858,0.26843334579404765,2.5181371131463264,34.25
no_trust,w/o Trust,case1,702,20,27,2,1,33.4,33.4,33.4,0.0,0.3059771554795666,1.3929214159691938,33.4
no_trust,w/o Trust,case1,703,1,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.19256059564167902,1.9974958974475392,35.1
no_trust,w/o Trust,case1,703,1,21,3,1,33.05,33.05,33.05,0.0,0.24496938676299437,0.9735273674281238,33.05
no_trust,w/o Trust,case1,703,1,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.2470226764511738,1.6926229185911572,38.5
no_trust,w/o Trust,case1,703,1,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.25489740874057815,2.5189766605622537,34.25
no_trust,w/o Trust,case1,703,1,24,2,1,31.9,31.9,31.9,0.0,0.1900089224949618,0.905976454440643,31.9
no_trust,w/o Trust,case1,703,1,25,2,1,39.8,39.8,39.8,0.0,0.36588110491899456,1.5789516096186345,39.8
no_trust,w/o Trust,case1,703,1,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.375433329603947,1.7740497947963694,36.25
no_trust,w/o Trust,case1,703,1,27,2,1,34.65,34.65,34.65,0.0,0.28902107067687177,2.1617130696261695,34.65
no_trust,w/o Trust,case1,703,2,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.27069215326014784,1.604991363371152,35.1
no_trust,w/o Trust,case1,703,2,21,3,1,33.05,33.05,33.05,0.0,0.24514088402124856,1.5126462045112472,33.05
no_trust,w/o Trust,case1,703,2,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.33783628007895833,2.0076221114906945,38.5
no_trust,w/o Trust,case1,703,2,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.2960158189599457,2.5355778520886507,34.25
no_trust,w/o Trust,case1,703,2,24,2,1,31.9,31.9,31.9,0.0,0.20249181735804306,1.3661791219469896,31.9
no_trust,w/o Trust,case1,703,2,25,2,1,39.8,39.8,39.8,0.0,0.2539521855959871,1.8917292398777228,39.8
no_trust,w/o Trust,case1,703,2,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.4750163193434089,1.1539028771844606,36.25
no_trust,w/o Trust,case1,703,2,27,2,1,34.65,34.65,34.65,0.0,0.3505591445123455,2.2348693774882435,34.65
no_trust,w/o Trust,case1,703,3,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.2641096023020634,2.267196211034204,35.1
no_trust,w/o Trust,case1,703,3,21,3,1,33.05,33.05,33.05,0.0,0.22572454486044305,1.6394671838415282,33.05
no_trust,w/o Trust,case1,703,3,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.26747735381463006,1.8089928510549342,38.5
no_trust,w/o Trust,case1,703,3,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.1730166015163218,2.6007654992370797,34.25
no_trust,w/o Trust,case1,703,3,24,2,1,31.875,31.85,31.9,0.02499999999999858,0.15413129588921504,1.6489679391030339,31.9
no_trust,w/o Trust,case1,703,3,25,2,1,39.8,39.8,39.8,0.0,0.2662387545719539,2.445301265799015,39.8
no_trust,w/o Trust,case1,703,3,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.2300095944497129,1.4159413995649022,36.25
no_trust,w/o Trust,case1,703,3,27,2,1,34.65,34.65,34.65,0.0,0.3455519195104585,2.074761024005355,34.65
no_trust,w/o Trust,case1,703,4,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.3413436632423104,1.9094268607155265,35.1
no_trust,w/o Trust,case1,703,4,21,3,1,33.05,33.05,33.05,0.0,0.21525485656907573,1.5022893015316587,33.05
no_trust,w/o Trust,case1,703,4,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.3419351192358772,1.8172277169564282,38.5
no_trust,w/o Trust,case1,703,4,23,3,1,34.233333333333334,34.2,34.25,0.02222222222222096,0.19911378268961352,1.8597309961389776,34.25
no_trust,w/o Trust,case1,703,4,24,2,1,31.9,31.9,31.9,0.0,0.23410999361444185,1.1517116510124035,31.9
no_trust,w/o Trust,case1,703,4,25,2,1,39.8,39.8,39.8,0.0,0.3610755515527074,2.2513825659435205,39.8
no_trust,w/o Trust,case1,703,4,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.14724489428986665,1.6958074827716911,36.25
no_trust,w/o Trust,case1,703,4,27,2,1,34.65,34.65,34.65,0.0,0.2628391527504112,2.616966248164355,34.65
no_trust,w/o Trust,case1,703,5,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.1966361288768245,2.195803380897914,35.1
no_trust,w/o Trust,case1,703,5,21,3,1,33.05,33.05,33.05,0.0,0.2590449483132711,0.9823821471850294,33.05
no_trust,w/o Trust,case1,703,5,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.2530761760578854,1.4605761197978226,38.5
no_trust,w/o Trust,case1,703,5,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.2853333832730249,2.3207757502468565,34.25
no_trust,w/o Trust,case1,703,5,24,2,1,31.9,31.9,31.9,0.0,0.3450297478436079,1.1981455856329242,31.9
no_trust,w/o Trust,case1,703,5,25,2,1,39.8,39.8,39.8,0.0,0.18796169255526207,1.753091653337293,39.8
no_trust,w/o Trust,case1,703,5,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.18301523048258023,0.6671705208287337,36.25
no_trust,w/o Trust,case1,703,5,27,2,1,34.65,34.65,34.65,0.0,0.15850250081007022,2.236723946306512,34.65
no_trust,w/o Trust,case1,703,6,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.09759905935915059,1.4601559644452002,35.1
no_trust,w/o Trust,case1,703,6,21,3,1,33.05,33.05,33.05,0.0,0.24911116049077595,1.0089879094830647,33.05
no_trust,w/o Trust,case1,703,6,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.21323479150334915,1.4414448403158984,38.5
no_trust,w/o Trust,case1,703,6,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.24646917192362894,2.4747308094024385,34.25
no_trust,w/o Trust,case1,703,6,24,2,1,31.9,31.9,31.9,0.0,0.38874802806755393,1.0501183053434082,31.9
no_trust,w/o Trust,case1,703,6,25,2,1,39.8,39.8,39.8,0.0,0.39668046828874914,2.404780522950185,39.8
no_trust,w/o Trust,case1,703,6,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.35822466635705846,1.539021802366734,36.25
no_trust,w/o Trust,case1,703,6,27,2,1,34.65,34.65,34.65,0.0,0.31524252500332994,2.0622962006474213,34.65
no_trust,w/o Trust,case1,703,7,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.1632847599351873,1.7959190626455992,35.1
no_trust,w/o Trust,case1,703,7,21,3,1,33.05,33.05,33.05,0.0,0.2697473816302333,1.113670368446942,33.05
no_trust,w/o Trust,case1,703,7,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.3258119456771081,1.7337169919460724,38.5
no_trust,w/o Trust,case1,703,7,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.12891695639388584,2.4664422118458025,34.25
no_trust,w/o Trust,case1,703,7,24,2,1,31.9,31.9,31.9,0.0,0.18076540955218562,0.4959938623406569,31.9
no_trust,w/o Trust,case1,703,7,25,2,1,39.8,39.8,39.8,0.0,0.28822825308877886,1.7190383157232572,39.8
no_trust,w/o Trust,case1,703,7,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.23312520877787507,0.7398614299990228,36.25
no_trust,w/o Trust,case1,703,7,27,2,1,34.65,34.65,34.65,0.0,0.1951478193808542,1.920873327202054,34.65
no_trust,w/o Trust,case1,703,8,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.24445873084252745,2.3788696438684807,35.1
no_trust,w/o Trust,case1,703,8,21,3,1,33.05,33.05,33.05,0.0,0.2993167896491965,1.3863357989917828,33.05
no_trust,w/o Trust,case1,703,8,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.43609360714541556,1.6440903359888441,38.5
no_trust,w/o Trust,case1,703,8,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.18703997615416654,2.496716733904886,34.25
no_trust,w/o Trust,case1,703,8,24,2,1,31.9,31.9,31.9,0.0,0.31742917377835855,0.538236270392326,31.9
no_trust,w/o Trust,case1,703,8,25,2,1,39.825,39.8,39.85,0.02500000000000213,0.2886076119998782,2.8016989505818657,39.85
no_trust,w/o Trust,case1,703,8,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.3220638694016381,0.931104955840178,36.25
no_trust,w/o Trust,case1,703,8,27,2,1,34.65,34.65,34.65,0.0,0.23215201886961673,2.2103143330197312,34.65
no_trust,w/o Trust,case1,703,9,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.396492994842343,2.2571668162901593,35.1
no_trust,w/o Trust,case1,703,9,21,3,1,33.05,33.05,33.05,0.0,0.2526186239766842,1.6888682014362153,33.05
no_trust,w/o Trust,case1,703,9,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.3205589460432914,1.631801248643713,38.5
no_trust,w/o Trust,case1,703,9,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.37415806782413846,2.331823166323208,34.25
no_trust,w/o Trust,case1,703,9,24,2,1,31.9,31.9,31.9,0.0,0.20106918055096806,1.1382712584323524,31.9
no_trust,w/o Trust,case1,703,9,25,2,1,39.8,39.8,39.8,0.0,0.28199199219890775,2.3101244428280836,39.8
no_trust,w/o Trust,case1,703,9,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.234938681114867,0.9771361091491848,36.25
no_trust,w/o Trust,case1,703,9,27,2,1,34.65,34.65,34.65,0.0,0.24804898572021183,2.4186692650293313,34.65
no_trust,w/o Trust,case1,703,10,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.2922204585287966,1.9853981228000315,35.1
no_trust,w/o Trust,case1,703,10,21,3,1,33.05,33.05,33.05,0.0,0.2456156825760842,1.2949922103683729,33.05
no_trust,w/o Trust,case1,703,10,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.2726931280033002,2.18814468623383,38.5
no_trust,w/o Trust,case1,703,10,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.31286427640941694,2.6459598933336053,34.25
no_trust,w/o Trust,case1,703,10,24,2,1,31.9,31.9,31.9,0.0,0.21610748017956374,1.1743346184379053,31.9
no_trust,w/o Trust,case1,703,10,25,2,1,39.8,39.8,39.8,0.0,0.3846696924285934,1.6207220110192617,39.8
no_trust,w/o Trust,case1,703,10,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.308280926506607,0.39325282655504645,36.25
no_trust,w/o Trust,case1,703,10,27,2,1,34.65,34.65,34.65,0.0,0.16198764096977109,2.2373525132508685,34.65
no_trust,w/o Trust,case1,703,11,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.23012074827205997,1.9943412417817192,35.1
no_trust,w/o Trust,case1,703,11,21,3,1,33.05,33.05,33.05,0.0,0.30094822050621967,1.655066033645148,33.05
no_trust,w/o Trust,case1,703,11,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.34136737965320335,1.4932224858634706,38.5
no_trust,w/o Trust,case1,703,11,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.2596437479446536,2.4723008358528378,34.25
no_trust,w/o Trust,case1,703,11,24,2,1,31.9,31.9,31.9,0.0,0.38450573672343513,1.429666211531694,31.9
no_trust,w/o Trust,case1,703,11,25,2,1,39.8,39.8,39.8,0.0,0.5722718500469826,2.8695758092901262,39.8
no_trust,w/o Trust,case1,703,11,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.25711724002508224,1.3516727650905545,36.25
no_trust,w/o Trust,case1,703,11,27,2,1,34.65,34.65,34.65,0.0,0.27500487200495427,2.1219979537847022,34.65
no_trust,w/o Trust,case1,703,12,20,3,0,35.083333333333336,35.05,35.1,0.022222222222223326,0.2614961469755877,1.9298868094807127,35.1
no_trust,w/o Trust,case1,703,12,21,3,0,33.05,33.05,33.05,0.0,0.21718155562108507,1.9258838863394259,33.05
no_trust,w/o Trust,case1,703,12,23,3,0,34.21666666666667,34.2,34.25,0.02222222222222096,0.31265596603217577,2.4245671416355115,34.25
no_trust,w/o Trust,case1,703,12,24,2,0,31.9,31.9,31.9,0.0,0.6189386669526503,1.3915227067478761,31.9
no_trust,w/o Trust,case1,703,12,25,2,0,39.8,39.8,39.8,0.0,0.21578572654985406,2.7909820605188904,39.8
no_trust,w/o Trust,case1,703,12,26,2,0,36.225,36.2,36.25,0.02499999999999858,0.28462960570706825,1.3452572973038228,36.25
no_trust,w/o Trust,case1,703,12,27,2,0,34.675,34.65,34.7,0.02500000000000213,0.32519033467041125,1.9454804094820983,34.7
no_trust,w/o Trust,case1,703,13,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.2327907362811823,2.043485760030663,35.1
no_trust,w/o Trust,case1,703,13,21,3,1,33.05,33.05,33.05,0.0,0.5080286833465103,1.1241467590529017,33.05
no_trust,w/o Trust,case1,703,13,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.334126594740837,1.5203607673208894,38.5
no_trust,w/o Trust,case1,703,13,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.09641681979578669,2.43594011815942,34.25
no_trust,w/o Trust,case1,703,13,24,2,1,31.9,31.9,31.9,0.0,0.31815804670713804,0.8464606624807817,31.9
no_trust,w/o Trust,case1,703,13,25,2,1,39.8,39.8,39.8,0.0,0.43359851016813733,2.3327052900426137,39.8
no_trust,w/o Trust,case1,703,13,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.2445586271052821,1.2638139558248502,36.25
no_trust,w/o Trust,case1,703,13,27,2,1,34.65,34.65,34.65,0.0,0.4278820248963674,2.539472482823546,34.65
no_trust,w/o Trust,case1,703,14,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.20148772075795188,1.7652570207192426,35.1
no_trust,w/o Trust,case1,703,14,21,3,1,33.05,33.05,33.05,0.0,0.26680396318573724,1.2585636820214567,33.05
no_trust,w/o Trust,case1,703,14,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.24028049229283213,1.696961342361881,38.5
no_trust,w/o Trust,case1,703,14,23,3,1,34.233333333333334,34.2,34.25,0.02222222222222096,0.172905154098572,1.8011566735565145,34.25
no_trust,w/o Trust,case1,703,14,24,2,1,31.9,31.9,31.9,0.0,0.4046129309036273,1.7843492849502616,31.9
no_trust,w/o Trust,case1,703,14,25,2,1,39.8,39.8,39.8,0.0,0.08081517380325176,2.0510094615558856,39.8
no_trust,w/o Trust,case1,703,14,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.4218142365363647,1.4955484404303339,36.25
no_trust,w/o Trust,case1,703,14,27,2,1,34.65,34.65,34.65,0.0,0.3270031681664778,2.6144682070255665,34.65
no_trust,w/o Trust,case1,703,15,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.29291138651527054,1.6461982080646742,35.1
no_trust,w/o Trust,case1,703,15,21,3,1,33.05,33.05,33.05,0.0,0.23941293661813393,1.3736757314474632,33.05
no_trust,w/o Trust,case1,703,15,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.21384846262393697,1.506088405288211,38.5
no_trust,w/o Trust,case1,703,15,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.28354575607044047,2.500208644836334,34.25
no_trust,w/o Trust,case1,703,15,24,2,1,31.9,31.9,31.9,0.0,0.29151591510517394,0.7012624072556839,31.9
no_trust,w/o Trust,case1,703,15,25,2,1,39.8,39.8,39.8,0.0,0.2810159387353719,1.6672055598902862,39.8
no_trust,w/o Trust,case1,703,15,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.2871244962293149,1.1483371024843407,36.25
no_trust,w/o Trust,case1,703,15,27,2,1,34.65,34.65,34.65,0.0,0.3185187562161844,2.275470267241025,34.65
no_trust,w/o Trust,case1,703,16,20,3,0,35.083333333333336,35.05,35.1,0.022222222222223326,0.30645191355190304,2.114869158840941,35.1
no_trust,w/o Trust,case1,703,16,21,3,0,33.05,33.05,33.05,0.0,0.2607848231943343,1.7984447376133161,33.05
no_trust,w/o Trust,case1,703,16,22,3,0,38.46666666666667,38.45,38.5,0.02222222222222096,0.3422368518878012,2.1262092829025883,38.5
no_trust,w/o Trust,case1,703,16,23,3,0,34.21666666666667,34.2,34.25,0.02222222222222096,0.20495473899578662,2.4697340959653045,34.25
no_trust,w/o Trust,case1,703,16,24,2,0,31.9,31.9,31.9,0.0,0.25178140897473383,0.7582754490573923,31.9
no_trust,w/o Trust,case1,703,16,26,2,0,36.225,36.2,36.25,0.02499999999999858,0.23560540685845854,1.1106741878757795,36.25
no_trust,w/o Trust,case1,703,16,27,2,0,34.65,34.65,34.65,0.0,0.052940824707486026,1.9350548662535427,34.65
no_trust,w/o Trust,case1,703,17,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.28427225194895883,1.9082826750837114,35.1
no_trust,w/o Trust,case1,703,17,21,3,1,33.05,33.05,33.05,0.0,0.34396138335476806,1.248620478662512,33.05
no_trust,w/o Trust,case1,703,17,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.2565711172399961,1.7430929694000294,38.5
no_trust,w/o Trust,case1,703,17,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.17275847990424595,2.5491217174831284,34.25
no_trust,w/o Trust,case1,703,17,24,2,1,31.9,31.9,31.9,0.0,0.23166360579949502,0.9141398080076895,31.9
no_trust,w/o Trust,case1,703,17,25,2,1,39.8,39.8,39.8,0.0,0.28197062295509784,2.589161755187548,39.8
no_trust,w/o Trust,case1,703,17,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.258993170967415,1.4104857001940043,36.25
no_trust,w/o Trust,case1,703,17,27,2,1,34.65,34.65,34.65,0.0,0.28920843696284865,2.6365208099848774,34.65
no_trust,w/o Trust,case1,703,18,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.20723762501844992,1.8232525484573132,35.1
no_trust,w/o Trust,case1,703,18,21,3,1,33.05,33.05,33.05,0.0,0.16264097901108213,1.1019054932743362,33.05
no_trust,w/o Trust,case1,703,18,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.2232507269105779,1.528210770961915,38.5
no_trust,w/o Trust,case1,703,18,23,3,1,34.21666666666667,34.2,34.25,0.02222222222222096,0.28285216176188754,2.3488824280761897,34.25
no_trust,w/o Trust,case1,703,18,24,2,1,31.875,31.85,31.9,0.02499999999999858,0.3902277359328904,1.7493090360788148,31.9
no_trust,w/o Trust,case1,703,18,25,2,1,39.8,39.8,39.8,0.0,0.22821700403990566,1.4130457720926057,39.8
no_trust,w/o Trust,case1,703,18,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.1961264437935487,1.160059310214896,36.25
no_trust,w/o Trust,case1,703,18,27,2,1,34.65,34.65,34.65,0.0,0.2454744606314545,2.7492805022715747,34.65
no_trust,w/o Trust,case1,703,19,20,3,0,35.083333333333336,35.05,35.1,0.022222222222223326,0.21134958929056477,2.04386493231118,35.1
no_trust,w/o Trust,case1,703,19,21,3,0,33.05,33.05,33.05,0.0,0.18540495854943526,1.089508270357153,33.05
no_trust,w/o Trust,case1,703,19,22,3,0,38.46666666666667,38.45,38.5,0.02222222222222096,0.14477094991352488,1.5463348106939911,38.5
no_trust,w/o Trust,case1,703,19,23,3,0,34.21666666666667,34.2,34.25,0.02222222222222096,0.17378157085662801,2.7854236249693822,34.25
no_trust,w/o Trust,case1,703,19,24,2,0,31.9,31.9,31.9,0.0,0.39586663932615956,1.131820805279727,31.9
no_trust,w/o Trust,case1,703,19,26,2,0,36.225,36.2,36.25,0.02499999999999858,0.26371861684468634,0.8265438609366249,36.25
no_trust,w/o Trust,case1,703,19,27,2,0,34.65,34.65,34.65,0.0,0.1256299848533741,1.9986794314305887,34.65
no_trust,w/o Trust,case1,703,20,20,3,1,35.083333333333336,35.05,35.1,0.022222222222223326,0.40324320654983675,2.126209872440624,35.1
no_trust,w/o Trust,case1,703,20,21,3,1,33.05,33.05,33.05,0.0,0.31297695442119294,1.8028228120691194,33.05
no_trust,w/o Trust,case1,703,20,22,3,1,38.46666666666667,38.45,38.5,0.02222222222222096,0.31478931327363996,1.7914620767975453,38.5
no_trust,w/o Trust,case1,703,20,23,3,1,34.233333333333334,34.2,34.25,0.02222222222222096,0.26793422756157526,2.027415455744407,34.25
no_trust,w/o Trust,case1,703,20,24,2,1,31.9,31.9,31.9,0.0,0.2744314791735647,0.6203715640459663,31.9
no_trust,w/o Trust,case1,703,20,25,2,1,39.8,39.8,39.8,0.0,0.31751729351494135,2.520692546488325,39.8
no_trust,w/o Trust,case1,703,20,26,2,1,36.225,36.2,36.25,0.02499999999999858,0.4248395878131467,2.2692566523067157,36.25
