episode,seed,attacker_id,radius_m,altitude_m,speed_mps,heading_bias_rad,x_m,y_m,z_m
84,74084,27,2303.5142599841183,157.36052750069916,44.0545707632588,-0.047,-1631.9907196143313,-1625.6642448681946,157.36052750069916
85,74085,20,2062.0797283146626,89.27171186476538,34.64185863859769,0.04,-1815.9682888607883,-976.950346628882,89.27171186476538
85,74085,21,2100.3976071501493,111.33598892167998,35.39144700361989,-0.047,-2055.2098951463786,433.3386608814002,111.33598892167998
85,74085,22,2127.2352408449715,133.03712147109394,36.88952274902553,0.054,1459.4798702837518,-1547.5943519311795,133.03712147109394
85,74085,23,2156.236821999985,156.70670755163692,38.40089632337663,-0.04,1051.8219863349143,1882.2932135060864,156.70670755163692
85,74085,24,2216.578531808276,87.25953052369599,39.831542945505085,0.047,2214.8960774549773,86.34670664180568,87.25953052369599
85,74085,25,2208.878674951795,109.61809486944158,41.199904267770755,-0.054,1897.7695490396486,-1130.3166544799055,109.61809486944158
85,74085,26,2258.5963039739163,133.25848096868472,42.83797187634128,0.04,-1669.5711017182346,-1521.1145915518644,133.25848096868472
85,74085,27,2316.2226545030458,159.43054101527872,44.396747597346724,-0.047,-1633.5899728725242,-1642.0326384586517,159.43054101527872
86,74086,20,2051.9163136214556,88.15563003161124,34.30554689060757,0.04,-1811.2794783627428,-964.1717737871473,88.15563003161124
86,74086,21,2100.444402839233,112.30398994843343,35.52279883994696,-0.047,-2056.8763690245164,425.58934663262306,112.30398994843343
86,74086,22,2149.709376349643,136.4160542877388,36.80739713652777,0.054,1460.1638763117455,-1577.7109548582814,136.4160542877388
86,74086,23,2178.2636995163602,157.83491093082642,38.35462644771024,-0.04,1069.9517354563204,1897.3760904008218,157.83491093082642
86,74086,24,2221.8748459046096,89.28641716390598,39.57303937285866,0.047,2220.695242352771,72.39110066438228,89.28641716390598
86,74086,25,2240.7352641075126,114.25726742832346,40.716034246495354,-0.054,1907.1241961479554,-1176.3383120012625,114.25726742832346
86,74086,26,2254.812186670923,132.3371534494962,42.776160250580006,0.04,-1647.3539472689058,-1539.6113047055949,132.3371534494962
86,74086,27,2317.8556536204756,159.65315674659206,44.01168108101779,-0.047,-1640.4071019776973,-1637.534540338473,159.65315674659206
87,74087,20,2073.492883042262,87.71930417656209,34.0,0.04,-1831.2062292962544,-972.6543485809873,87.71930417656209
87,74087,21,2082.053350878154,109.57289325166259,35.527664836193814,-0.047,-2036.4417631767171,433.4179289007934,109.57289325166259
87,74087,22,2157.601018226225,134.75916156312235,36.39528999291955,0.054,1489.5238243704966,-1560.9487276920827,134.75916156312235
87,74087,23,2186.1874379718365,157.55188254986203,38.286638014056614,-0.04,1072.4030269513553,1905.0898303574645,157.55188254986203
87,74087,24,2180.4516378488847,90.72395818050906,40.46451918713447,0.047,2177.69308771151,109.64561428253208,90.72395818050906
87,74087,25,2246.5006081801866,110.53009916252674,40.728675623026064,-0.054,1923.141981921646,-1161.1588607612794,110.53009916252674
87,74087,26,2263.9728478863653,132.17793932982636,42.55401528748166,0.04,-1659.9417020370745,-1539.5345406339409,132.17793932982636
87,74087,27,2278.8372869162076,157.3264961673175,44.244097790057566,-0.047,-1617.35292990788,-1605.387454902404,157.3264961673175
88,74088,20,2105.636380974918,88.93751915699345,34.231823815280244,0.04,-1857.26856457715,-992.0978015894822,88.93751915699345
88,74088,21,2083.3158021454283,110.34882402750931,35.624557934371666,-0.047,-2041.9042286730319,413.3181007360312,110.34882402750931
88,74088,22,2153.065535258466,134.84226582442324,36.894269050030935,0.054,1473.70308643524,-1569.6784422769754,134.84226582442324
88,74088,23,2148.2052150608833,159.4679848030564,38.19190060259105,-0.04,1007.6723739025572,1897.2037404792247,159.4679848030564
88,74088,24,2203.410144626143,89.49498975407651,39.50581707174306,0.047,2202.328207695233,69.04151672221293,89.49498975407651
88,74088,25,2222.9657023718564,113.99559067856977,41.55959593738807,-0.054,1908.2857233872223,-1140.1851217403716,113.99559067856977
88,74088,26,2273.1204726801657,133.06988902046038,43.1463762705974,0.04,-1666.911668173177,-1545.4715053425655,133.06988902046038
88,74088,27,2299.5826886181817,154.9037332350204,44.25576930174344,-0.047,-1630.9678793942007,-1621.11823078294,154.9037332350204
89,74089,20,2062.6411565855724,93.15218731169882,34.0,0.04,-1839.5531904603508,-933.02336536006,93.15218731169882
89,74089,21,2096.0133453662397,109.49521300784318,35.66995262921546,-0.047,-2054.1383670510913,416.8782951438609,109.49521300784318
89,74089,22,2138.214855759192,136.55088754242746,36.27919037856236,0.054,1452.198813022884,-1569.4207137807975,136.55088754242746
89,74089,23,2152.102763779782,157.53367122245803,38.24515942138948,-0.04,1051.094497440626,1877.9634350323793,157.53367122245803
89,74089,24,2201.1976512871042,92.93946264781172,40.362587508941445,0.047,2200.738519207453,44.95631333250723,92.93946264781172
89,74089,25,2234.1928710601956,113.01277299671298,41.631680736867345,-0.054,1923.760292023649,-1136.1180061636576,113.01277299671298
89,74089,26,2257.2678346225875,133.15868178006536,42.894410189278204,0.04,-1681.2456129463442,-1506.2108969763885,133.15868178006536
89,74089,27,2300.728744583537,156.7377541237599,43.91034169133629,-0.047,-1661.5866417785262,-1591.3775755665586,156.7377541237599
90,74090,20,2067.661436303482,89.65722207467857,34.144868831944535,0.04,-1833.3623208583522,-956.0368275508293,89.65722207467857
90,74090,21,2084.999478408394,114.60833796290268,35.581142501596105,-0.047,-2044.2336111669479,410.2825464708638,114.60833796290268
90,74090,22,2146.8674101370716,134.43059256135004,37.03671852535239,0.054,1472.3336033951755,-1562.4574992690311,134.43059256135004
90,74090,23,2183.542975485667,156.04687719359998,37.94444287806079,-0.04,1065.3938820795827,1905.9894548029893,156.04687719359998
90,74090,24,2208.3644543862433,89.03262655683767,40.02996246295521,0.047,2204.9247099727377,123.20952377266792,89.03262655683767
90,74090,25,2221.559726883185,109.79186682004824,40.778184938531886,-0.054,1908.760151433428,-1136.6451972401624,109.79186682004824
90,74090,26,2276.1342238824614,135.0126637078354,42.74950585642018,0.04,-1674.3131341267845,-1541.902245286503,135.0126637078354
90,74090,27,2303.207613716968,154.81658689590637,44.69895826674571,-0.047,-1664.047437688408,-1592.3917347833897,154.81658689590637
91,74091,20,2089.3037712732726,90.7081529057884,34.0,0.04,-1852.3099736856966,-966.5081531167817,90.7081529057884
91,74091,21,2130.4746886794815,113.59550050303406,35.31525815798626,-0.047,-2081.276725207462,455.2028033894747,113.59550050303406
91,74091,22,2116.402272010845,134.25660986389934,37.12957942773668,0.054,1441.1042714201585,-1549.9603400949463,134.25660986389934
91,74091,23,2164.563553635681,153.3873400236616,38.02677351319536,-0.04,1031.5999682069094,1902.9285018947587,153.3873400236616
91,74091,24,2213.485726097725,88.39468480305635,39.74854552987454,0.047,2212.6793045426493,59.744078259110736,88.39468480305635
91,74091,25,2249.147761951759,111.84069562945547,40.72672824000013,-0.054,1920.1779913429132,-1171.145651340986,111.84069562945547
91,74091,26,2262.7682187018686,135.7340123628245,42.54667873927827,0.04,-1691.8781726373186,-1502.5539126835465,135.7340123628245
91,74091,27,2315.4741750631747,153.68534681094758,44.09035343323727,-0.047,-1684.0806383129757,-1589.1170690178399,153.68534681094758
92,74092,20,2103.018111645512,89.62878005428072,34.1973811283975,0.04,-1862.1618600426145,-977.2606535165967,89.62878005428072
92,74092,21,2091.403002545809,110.66135004866184,34.79522739948461,-0.047,-2045.7538900375657,434.5774274554455,110.66135004866184
92,74092,22,2126.9551279514885,129.42145209369772,37.25386174615107,0.054,1479.4098128859152,-1528.1638399909855,129.42145209369772
92,74092,23,2143.4841693621356,158.14047019635416,38.24502614586909,-0.04,1004.7718435350217,1893.3985123965103,158.14047019635416
92,74092,24,2229.99127298823,89.94831265854752,39.71329276194537,0.047,2226.6102599469896,122.75108106434402,89.94831265854752
92,74092,25,2207.737951334299,112.18184139294004,41.22003862200803,-0.054,1887.6973676769296,-1144.8604761399345,112.18184139294004
92,74092,26,2259.0210487224863,134.18948705529777,43.14696013729397,0.04,-1676.543587803094,-1514.0600043484312,134.18948705529777
92,74092,27,2300.4642721245345,153.65276675399062,44.260044951670736,-0.047,-1632.3365475737517,-1620.9914443871905,153.65276675399062
93,74093,20,2087.491260793405,88.90678415483815,34.26990618725653,0.04,-1837.522972018512,-990.5196066676797,88.90678415483815
93,74093,21,2148.0084714404206,111.68619788023108,35.253091344840996,-0.047,-2110.9699090239164,397.1730562051895,111.68619788023108
93,74093,22,2184.7210678011097,135.83859109004212,37.51380827516978,0.054,1485.0834985627653,-1602.3523789699314,135.83859109004212
93,74093,23,2158.0491675504218,154.29331730257144,37.94480108505306,-0.04,1045.2087792389664,1888.0452371081733,154.29331730257144
93,74093,24,2216.1052800135244,91.56435528020751,40.07057374295758,0.047,2214.9604639092126,71.22327865878347,91.56435528020751
93,74093,25,2225.2713805292897,111.86572430805685,40.26416684268397,-0.054,1919.7312328786093,-1125.3731427900282,111.86572430805685
93,74093,26,2263.00408072205,137.45949080835982,42.730723053012426,0.04,-1677.0341361559188,-1519.4551574602065,137.45949080835982
93,74093,27,2299.1252304913965,151.93685267496247,44.243276984254486,-0.047,-1639.340932357355,-1611.9981802036361,151.93685267496247
94,74094,20,2069.7295232122506,89.69590009529385,34.0,0.04,-1836.3262813920494,-954.8225424262138,89.69590009529385
94,74094,21,2126.9064794281744,114.22746873369073,35.11337436686608,-0.047,-2081.8640960264142,435.3998827625853,114.22746873369073
94,74094,22,2146.549715282565,132.28722327363954,36.7067005556883,0.054,1483.9690732810427,-1550.9711376183195,132.28722327363954
94,74094,23,2183.190097428816,156.89332479382526,39.2379480474184,-0.04,1075.3313492734878,1899.995129146626,156.89332479382526
94,74094,24,2178.6082896010444,92.31108385205157,39.929890906134396,0.047,2177.0600575681433,82.11933548062963,92.31108385205157
94,74094,25,2236.0678315525392,111.81216999517257,41.12360422830566,-0.054,1902.921786434024,-1174.2606278074804,111.81216999517257
94,74094,26,2295.3132568726846,135.91052366831101,42.52468504716733,0.04,-1697.86574756346,-1544.5759451792144,135.91052366831101
94,74094,27,2291.7228314923327,158.12560189631475,44.2330846053744,-0.047,-1611.738802354605,-1629.1996714239108,158.12560189631475
95,74095,20,2073.4592370474543,89.48288174284752,34.12166808851057,0.04,-1827.1526473197175,-980.1767244175711,89.48288174284752
95,74095,21,2109.184386054161,113.25983706907603,34.9608030141321,-0.047,-2060.8206774929827,449.0845238839047,113.25983706907603
95,74095,22,2139.437060226422,132.99634543476392,36.59966584754664,0.054,1483.3319258319918,-1541.725440043664,132.99634543476392
95,74095,23,2178.6113202233514,154.53173519569384,37.8766467876937,-0.04,1032.26267380231,1918.5361755463045,154.53173519569384
95,74095,24,2217.114265715822,86.985610008586,39.331222091793585,0.047,2214.963184957589,97.64095720107542,86.985610008586
95,74095,25,2279.256148225674,113.68988292710216,41.565921769641896,-0.054,1979.5476480923828,-1129.7786058146314,113.68988292710216
95,74095,26,2247.9401009780054,130.6066082867254,42.3910822787195,0.04,-1668.6238416946594,-1506.2965088299056,130.6066082867254
95,74095,27,2289.4248772288365,157.0987294207078,44.61416627471688,-0.047,-1629.7610106292373,-1607.9009038827737,157.0987294207078
96,74096,20,2042.5289452511943,88.97665334335832,34.0,0.04,-1809.730543970937,-946.9951691574844,88.97665334335832
96,74096,21,2086.08736820421,111.42279394326462,35.33013232128867,-0.047,-2042.5641897338892,423.9009773495553,111.42279394326462
96,74096,22,2150.7328369202537,130.46979102324795,36.8820531518585,0.054,1498.4785528211298,-1542.7941413364695,130.46979102324795
96,74096,23,2141.4512563536177,158.75192092013364,38.13146747551673,-0.04,1033.8937856451237,1875.3338698330178,158.75192092013364
96,74096,24,2193.2856637647988,91.0673492822192,40.395992122246525,0.047,2191.427688968896,90.25899897870633,91.0673492822192
96,74096,25,2226.2764545007117,110.84157888397863,41.553132214880335,-0.054,1905.5773485506477,-1151.1219833514356,110.84157888397863
96,74096,26,2259.892453751495,134.13052685546435,43.053365736174925,0.04,-1634.5572308357362,-1560.5564910138828,134.13052685546435
96,74096,27,2312.0222373589004,156.33436417359496,44.15152697516115,-0.047,-1638.9657003412071,-1630.7170996672328,156.33436417359496
97,74097,20,2082.1352191844035,89.59446303191945,34.0,0.04,-1853.8149888300507,-947.9752413207441,89.59446303191945
97,74097,21,2081.7236508144806,112.08230136724052,35.31801851127654,-0.047,-2040.8769510837715,410.35914623093106,112.08230136724052
97,74097,22,2155.650661610998,135.94348555845977,36.72719818964249,0.054,1480.500093683525,-1566.827765744215,135.94348555845977
97,74097,23,2171.283848667995,157.7004646256044,38.65897287440182,-0.04,1054.4550012990578,1898.0511588789973,157.7004646256044
97,74097,24,2218.7363325853426,94.90767182815577,40.18673064697794,0.047,2217.8129295452604,64.005648782938,94.90767182815577
97,74097,25,2225.0421667667715,109.63236865940819,41.1644429122093,-0.054,1915.4104474135281,-1132.2612162523617,109.63236865940819
97,74097,26,2233.427008122722,133.3240965932082,42.90494959894665,0.04,-1644.6586288805922,-1511.0573103163968,133.3240965932082
97,74097,27,2299.330854981074,155.36573244123562,43.97488673829582,-0.047,-1635.4470136689165,-1616.2411472764268,155.36573244123562
98,74098,20,2071.4624957726674,87.20502722485324,34.02097142619304,0.04,-1826.8677122871663,-976.4789978260584,87.20502722485324
98,74098,21,2122.8192949800537,113.15860137996751,35.334624403316575,-0.047,-2087.377203099849,386.2876792219299,113.15860137996751
98,74098,22,2136.0675774809215,133.51221822206423,36.287659601068505,0.054,1474.0897596227267,-1545.9120531714034,133.51221822206423
98,74098,23,2184.8349469622367,156.70968910854234,37.700905764206915,-0.04,1025.4826206164216,1929.219826842228,156.70968910854234
98,74098,24,2213.5255520682617,92.45098412248169,39.755044954618555,0.047,2212.6650810659526,61.71392622823731,92.45098412248169
98,74098,25,2209.669928461457,112.39634923694781,41.254427804466545,-0.054,1888.3524382400597,-1147.5043624055127,112.39634923694781
98,74098,26,2235.553155696017,135.81556621737127,42.6443406954021,0.04,-1651.903142646113,-1506.2914456566214,135.81556621737127
98,74098,27,2292.3331225472725,157.8200000587286,44.84660196493997,-0.047,-1622.6491395670166,-1619.1976144343066,157.8200000587286
99,74099,20,2069.868496489875,90.61633966607388,34.059931516429074,0.04,-1845.5197160387074,-937.236667269086,90.61633966607388
99,74099,21,2096.5382359350433,110.01321239747112,35.272353844971214,-0.047,-2050.4313350505763,437.2686988344063,110.01321239747112
99,74099,22,2139.914548155658,134.57731971823642,36.935308337831266,0.054,1490.8574666765,-1535.1150730362733,134.57731971823642
99,74099,23,2173.855295198209,154.5323881649258,38.27628877180298,-0.04,1078.5076819662243,1887.4501382556134,154.5323881649258
99,74099,24,2185.458364650681,89.03601311094258,39.24614879053403,0.047,2184.7581127240733,55.319549057928775,89.03601311094258
99,74099,25,2242.7472444874365,111.77864654702353,41.6198764091266,-0.054,1924.0601565361264,-1152.348782568093,111.77864654702353
99,74099,26,2248.1467532682677,133.0081832297787,42.86529125309136,0.04,-1660.701389278468,-1515.3332042422946,133.0081832297787
99,74099,27,2325.432724124276,156.36685567643428,43.99510360310387,-0.047,-1668.910594596032,-1619.3748119793543,156.36685567643428
100,74100,20,2078.0175169597655,88.86506640642044,34.56516016912798,0.04,-1835.7014087254672,-973.8362997932277,88.86506640642044
100,74100,21,2105.280385336718,116.19435493546555,35.00083152243496,-0.047,-2061.608889393585,426.5844442274828,116.19435493546555
100,74100,22,2133.760930121118,133.2557819599611,36.70806488838548,0.054,1452.8624310483142,-1562.7304512806168,133.2557819599611
100,74100,23,2191.4552859220726,156.41810130865994,37.83831706118768,-0.04,1102.6029640552974,1893.8698407895579,156.41810130865994
100,74100,24,2204.5641160252926,90.51624335029501,39.70676632509076,0.047,2203.3252604779104,73.89680782231038,90.51624335029501
100,74100,25,2219.565470970428,109.03664316199541,40.82129203351265,-0.054,1899.871504932942,-1147.5884038574184,109.03664316199541
100,74100,26,2270.6654311793936,138.74460170135856,42.4914023507145,0.04,-1668.3463018681875,-1540.3058518994999,138.74460170135856
100,74100,27,2298.235855708798,151.5057619117148,44.08191717471794,-0.047,-1625.6425935560733,-1624.5535406633528,151.5057619117148
